ask_cap,spread_cap,edge3,kill_switch_L,total_trades,wins,losses,total_pnl,win_rate,avg_pnl_per_trade,max_drawdown,sharpe_like,pnl_efficiency,bucket3_trades,bucket3_pnl,kill_activations,pnl_saved,delta_pnl,delta_trades
0.74,0.015,0.66,5,899,649,250,291.6888720125595,72.19132369299221,0.3244592569661396,87.71110432856074,0.6064728963684394,3.325563784032519,273,36.14809139505269,1,-185.68808632404546,309.98806822357443,866
0.74,0.015,0.68,5,899,649,250,291.6888720125595,72.19132369299221,0.3244592569661396,87.71110432856074,0.6064728963684394,3.325563784032519,273,36.14809139505269,1,-185.68808632404546,309.98806822357443,866
0.72,0.02,0.66,5,867,623,244,291.5057845188243,71.85697808535178,0.3362235115557374,87.78518729808343,0.621975946176624,3.320671670141651,246,47.526268723451736,1,-188.61414093313155,309.80498072983926,834
0.72,0.02,0.68,5,867,623,244,291.5057845188243,71.85697808535178,0.3362235115557374,87.78518729808343,0.621975946176624,3.320671670141651,246,47.526268723451736,1,-188.61414093313155,309.80498072983926,834
0.74,0.025,0.72,5,906,653,253,290.89095602654083,72.07505518763797,0.3210716953935329,90.00142831117233,0.5970610135455204,3.232070440269125,211,25.155497963717146,1,-169.72015063228315,309.19015223755576,873
0.74,0.03,0.72,5,906,653,253,290.4550108975011,72.07505518763797,0.3205905197544162,90.10799267604875,0.5968054250105693,3.223410069090417,211,25.155497963717146,1,-169.72015063228315,308.754207108516,873
0.74,0.02,0.66,5,899,649,250,290.1021603919874,72.19132369299221,0.32269428297217734,88.0216633347718,0.6045951912503857,3.295804116864335,283,50.534409302497366,1,-185.55673945807087,308.40135660300234,866
0.74,0.02,0.68,5,899,649,250,290.1021603919874,72.19132369299221,0.32269428297217734,88.0216633347718,0.6045951912503857,3.295804116864335,283,50.534409302497366,1,-185.55673945807087,308.40135660300234,866
0.72,0.025,0.66,5,874,627,247,290.0803755098448,71.73913043478261,0.33189974314627557,89.51301668125672,0.6112711132585724,3.2406502011074023,245,43.90509725016756,1,-167.94449150983493,308.37957172085976,841
0.72,0.025,0.68,5,874,627,247,290.0803755098448,71.73913043478261,0.33189974314627557,89.51301668125672,0.6112711132585724,3.2406502011074023,245,43.90509725016756,1,-167.94449150983493,308.37957172085976,841
0.72,0.03,0.66,5,874,627,247,289.56848061104023,71.73913043478261,0.3313140510423801,89.61958104613313,0.6101773807304405,3.2310849619122872,246,45.74614352783357,1,-167.84097184109788,307.86767682205516,841
0.72,0.03,0.68,5,874,627,247,289.56848061104023,71.73913043478261,0.3313140510423801,89.61958104613313,0.6101773807304405,3.2310849619122872,246,45.74614352783357,1,-167.84097184109788,307.86767682205516,841
0.74,0.025,0.7,5,906,653,253,289.5223422005918,72.07505518763797,0.3195610841066135,89.53428656851844,0.5953971537828116,3.233647726438601,254,5.524077038643846,1,-166.00858644065872,307.82153841160675,873
0.74,0.03,0.7,5,906,653,253,289.41577783571546,72.07505518763797,0.31944346339482943,89.64085093339486,0.5949261654037076,3.228614798076357,254,5.524077038643846,1,-166.00858644065872,307.7149740467304,873
0.74,0.015,0.72,5,897,647,250,288.5411058879159,72.12931995540691,0.3216734736766063,88.16365868900726,0.5965317104140956,3.272789607175102,208,34.13920770085154,1,-191.09536891620058,306.8403020989308,864
0.74,0.025,0.66,5,906,653,253,287.6670898099661,72.07505518763797,0.3175133441611105,89.74424195299912,0.5929652230119323,3.2054099912128424,282,45.90357625617136,1,-165.8904865368883,305.96628602098104,873
0.74,0.025,0.68,5,906,653,253,287.6670898099661,72.07505518763797,0.3175133441611105,89.74424195299912,0.5929652230119323,3.2054099912128424,282,45.90357625617136,1,-165.8904865368883,305.96628602098104,873
0.74,0.03,0.66,5,906,653,253,287.2557985328919,72.07505518763797,0.3170593802791301,89.85080631787554,0.5921371257071025,3.1970308370593137,283,47.845226155567744,1,-165.7869668681512,305.55499474390683,873
0.74,0.03,0.68,5,906,653,253,287.2557985328919,72.07505518763797,0.3170593802791301,89.85080631787554,0.5921371257071025,3.1970308370593137,283,47.845226155567744,1,-165.7869668681512,305.55499474390683,873
0.68,0.025,0.66,5,790,560,230,287.22062251474,70.88607594936708,0.3635704082465063,76.35335252982361,0.6304580001568348,3.7617290269284727,0,0.0,1,-193.7830796654325,305.51981872575493,757
0.68,0.025,0.68,5,790,560,230,287.22062251474,70.88607594936708,0.3635704082465063,76.35335252982361,0.6304580001568348,3.7617290269284727,0,0.0,1,-193.7830796654325,305.51981872575493,757
0.68,0.025,0.7,5,790,560,230,287.22062251474,70.88607594936708,0.3635704082465063,76.35335252982361,0.6304580001568348,3.7617290269284727,0,0.0,1,-193.7830796654325,305.51981872575493,757
0.68,0.025,0.72,5,790,560,230,287.22062251474,70.88607594936708,0.3635704082465063,76.35335252982361,0.6304580001568348,3.7617290269284727,0,0.0,1,-193.7830796654325,305.51981872575493,757
0.68,0.025,0.74,5,790,560,230,287.22062251474,70.88607594936708,0.3635704082465063,76.35335252982361,0.6304580001568348,3.7617290269284727,0,0.0,1,-193.7830796654325,305.51981872575493,757
0.68,0.03,0.66,5,790,560,230,287.22062251474,70.88607594936708,0.3635704082465063,76.35335252982361,0.6304580001568348,3.7617290269284727,0,0.0,1,-193.7830796654325,305.51981872575493,757
0.68,0.03,0.68,5,790,560,230,287.22062251474,70.88607594936708,0.3635704082465063,76.35335252982361,0.6304580001568348,3.7617290269284727,0,0.0,1,-193.7830796654325,305.51981872575493,757
0.68,0.03,0.7,5,790,560,230,287.22062251474,70.88607594936708,0.3635704082465063,76.35335252982361,0.6304580001568348,3.7617290269284727,0,0.0,1,-193.7830796654325,305.51981872575493,757
0.68,0.03,0.72,5,790,560,230,287.22062251474,70.88607594936708,0.3635704082465063,76.35335252982361,0.6304580001568348,3.7617290269284727,0,0.0,1,-193.7830796654325,305.51981872575493,757
0.68,0.03,0.74,5,790,560,230,287.22062251474,70.88607594936708,0.3635704082465063,76.35335252982361,0.6304580001568348,3.7617290269284727,0,0.0,1,-193.7830796654325,305.51981872575493,757
0.7,0.025,0.66,5,836,596,240,285.00971321943183,71.29186602870813,0.34092070959262183,78.14667855588618,0.6431753091098799,3.647112308370325,178,52.85714285714285,1,-173.26804056983082,303.30890943044676,803
0.7,0.025,0.68,5,836,596,240,285.00971321943183,71.29186602870813,0.34092070959262183,78.14667855588618,0.6431753091098799,3.647112308370325,178,52.85714285714285,1,-173.26804056983082,303.30890943044676,803
0.7,0.03,0.66,5,836,596,240,284.58954515220495,71.29186602870813,0.34041811621077145,78.2532429207626,0.6417520583796412,3.636776375394099,180,57.142857142857125,1,-173.26804056983082,302.8887413632199,803
0.7,0.03,0.68,5,836,596,240,284.58954515220495,71.29186602870813,0.34041811621077145,78.2532429207626,0.6417520583796412,3.636776375394099,180,57.142857142857125,1,-173.26804056983082,302.8887413632199,803
0.7,0.015,0.66,5,827,590,237,284.58908525404684,71.3422007255139,0.34412223126245084,78.34032974697999,0.6428527230230077,3.632727691767441,153,20.714285714285857,1,-189.8793831914036,302.88828146506177,794
0.7,0.015,0.68,5,827,590,237,284.58908525404684,71.3422007255139,0.34412223126245084,78.34032974697999,0.6428527230230077,3.632727691767441,153,20.714285714285857,1,-189.8793831914036,302.88828146506177,794
0.7,0.02,0.66,5,828,591,237,282.6038667215137,71.37681159420289,0.3413090177796059,78.8579280906651,0.6454006326611931,3.583709001288956,180,49.999999999999986,1,-192.63444569071163,300.90306293252866,795
0.7,0.02,0.68,5,828,591,237,282.6038667215137,71.37681159420289,0.3413090177796059,78.8579280906651,0.6454006326611931,3.583709001288956,180,49.999999999999986,1,-192.63444569071163,300.90306293252866,795
0.74,0.015,0.66,3,34,21,13,-17.007219808714517,61.76470588235294,-0.5002123473151329,17.039627039627042,-6.285976809790056,-0.9980981255729858,11,14.182962557938442,1,-494.3841781453195,1.2919764023004348,1
0.74,0.015,0.68,3,34,21,13,-17.007219808714517,61.76470588235294,-0.5002123473151329,17.039627039627042,-6.285976809790056,-0.9980981255729858,11,14.182962557938442,1,-494.3841781453195,1.2919764023004348,1
0.74,0.02,0.66,3,34,21,13,-17.01318055186052,61.76470588235294,-0.5003876632900153,17.039627039627042,-8.02582927387975,-0.9984479420996116,11,14.283566179668824,1,-492.67208040191883,1.2860156591544332,1
0.74,0.02,0.68,3,34,21,13,-17.01318055186052,61.76470588235294,-0.5003876632900153,17.039627039627042,-8.02582927387975,-0.9984479420996116,11,14.283566179668824,1,-492.67208040191883,1.2860156591544332,1
0.74,0.02,0.7,3,34,21,13,-17.108073581536157,61.76470588235294,-0.5031786347510634,17.10807358153616,-6.7174774630453085,-0.9999999999999998,10,11.942296338398982,1,-496.6206536518501,1.1911226294787944,1
0.74,0.025,0.66,3,34,21,13,-17.17687643473448,61.76470588235294,-0.5052022480804259,17.176876434734492,-7.305254289487423,-0.9999999999999993,11,14.003320180244742,1,-470.73445278158886,1.1223197762804702,1
0.74,0.025,0.68,3,34,21,13,-17.17687643473448,61.76470588235294,-0.5052022480804259,17.176876434734492,-7.305254289487423,-0.9999999999999993,11,14.003320180244742,1,-470.73445278158886,1.1223197762804702,1
0.74,0.03,0.66,3,34,21,13,-17.17687643473448,61.76470588235294,-0.5052022480804259,17.176876434734492,-7.305254289487423,-0.9999999999999993,11,14.003320180244742,1,-470.21964183577757,1.1223197762804702,1
0.74,0.03,0.68,3,34,21,13,-17.17687643473448,61.76470588235294,-0.5052022480804259,17.176876434734492,-7.305254289487423,-0.9999999999999993,11,14.003320180244742,1,-470.21964183577757,1.1223197762804702,1
0.74,0.015,0.7,3,34,21,13,-17.205632507127216,61.76470588235294,-0.5060480149155063,17.205632507127216,-5.761755260628521,-1.0,11,13.984549859525742,1,-497.7139958487188,1.0935637038877353,1
0.74,0.02,0.72,3,34,21,13,-17.273141442464922,61.76470588235294,-0.5080335718372035,17.273141442464926,-10.227954552598575,-0.9999999999999998,9,9.42428730099963,1,-500.15239508425213,1.0260547685500292,1
0.74,0.025,0.72,3,34,21,13,-17.341707949387594,61.76470588235294,-0.5100502338055175,17.3417079493876,-11.379147817810646,-0.9999999999999996,9,9.239170677526841,1,-477.9528146082116,0.9574882616273577,1
0.74,0.03,0.72,3,34,21,13,-17.341707949387594,61.76470588235294,-0.5100502338055175,17.3417079493876,-11.379147817810646,-0.9999999999999996,9,9.239170677526841,1,-477.5168694791718,0.9574882616273577,1
0.74,0.025,0.7,3,34,21,13,-17.378083678195246,61.76470588235294,-0.5111201081822131,17.378083678195257,-7.390826895423819,-0.9999999999999993,11,13.802112936783978,1,-472.9090123194458,0.9211125328197056,1
0.74,0.03,0.7,3,34,21,13,-17.378083678195246,61.76470588235294,-0.5111201081822131,17.378083678195257,-7.390826895423819,-0.9999999999999993,11,13.802112936783978,1,-472.80244795456946,0.9211125328197056,1
0.72,0.025,0.66,3,33,20,13,-18.087753064789194,60.60606060606061,-0.5481137292360362,18.0877530647892,-34.16312449957235,-0.9999999999999996,10,13.092443550190033,1,-476.112620084469,0.21144314622575777,0
0.72,0.025,0.68,3,33,20,13,-18.087753064789194,60.60606060606061,-0.5481137292360362,18.0877530647892,-34.16312449957235,-0.9999999999999996,10,13.092443550190033,1,-476.112620084469,0.21144314622575777,0
0.72,0.03,0.66,3,33,20,13,-18.087753064789194,60.60606060606061,-0.5481137292360362,18.0877530647892,-34.16312449957235,-0.9999999999999996,10,13.092443550190033,1,-475.4972055169273,0.21144314622575777,0
0.72,0.03,0.68,3,33,20,13,-18.087753064789194,60.60606060606061,-0.5481137292360362,18.0877530647892,-34.16312449957235,-0.9999999999999996,10,13.092443550190033,1,-475.4972055169273,0.21144314622575777,0
0.72,0.015,0.66,3,33,20,13,-18.198342438193308,60.60606060606061,-0.5514649223694942,18.198342438193315,-82.2889072395067,-0.9999999999999996,10,12.99183992845965,1,-500.13984604543293,0.10085377282164387,0
0.72,0.015,0.68,3,33,20,13,-18.198342438193308,60.60606060606061,-0.5514649223694942,18.198342438193315,-82.2889072395067,-0.9999999999999996,10,12.99183992845965,1,-500.13984604543293,0.10085377282164387,0
0.72,0.02,0.66,3,33,20,13,-18.204303181339313,60.60606060606061,-0.5516455509496762,18.204303181339316,-49.925989661066936,-0.9999999999999998,10,13.092443550190033,1,-498.3242286332952,0.09489302967563873,0
0.72,0.02,0.68,3,33,20,13,-18.204303181339313,60.60606060606061,-0.5516455509496762,18.204303181339316,-49.925989661066936,-0.9999999999999998,10,13.092443550190033,1,-498.3242286332952,0.09489302967563873,0
0.72,0.025,0.7,3,33,20,13,-18.28896030824996,60.60606060606061,-0.5542109184318169,18.288960308249965,-34.54315335577931,-0.9999999999999997,10,12.891236306729269,1,-478.3936153380697,0.010235902764993199,0
0.72,0.03,0.7,3,33,20,13,-18.28896030824996,60.60606060606061,-0.5542109184318169,18.288960308249965,-34.54315335577931,-0.9999999999999997,10,12.891236306729269,1,-478.2870509731933,0.010235902764993199,0
0.72,0.02,0.7,3,33,20,13,-18.29919621101495,60.60606060606061,-0.5545210973034834,18.29919621101495,-293.39240388289505,-1.0,9,10.75117370892019,1,-501.8760979883597,0.0,0
0.72,0.015,0.7,3,33,20,13,-18.396755136606007,60.60606060606061,-0.5574774283820002,18.39675513660601,-36.66519973166819,-0.9999999999999998,10,12.79342723004695,1,-502.9694401852284,-0.09755892559105561,0
0.74,0.015,0.72,3,33,20,13,-19.41295388918274,60.60606060606061,-0.5882713299752346,19.41295388918275,-3.8699143935644225,-0.9999999999999997,9,9.42428730099963,1,-499.0494286932992,-1.11375767816779,0
0.7,0.025,0.7,3,30,17,13,-22.488807015661237,56.666666666666664,-0.7496269005220413,22.488807015661244,-6.324260984259101,-0.9999999999999997,0,0.0,1,-499.7831452435032,-4.189610804646286,-3
0.7,0.025,0.72,3,30,17,13,-22.488807015661237,56.666666666666664,-0.7496269005220413,22.488807015661244,-6.324260984259101,-0.9999999999999997,0,0.0,1,-499.7831452435032,-4.189610804646286,-3
0.7,0.025,0.74,3,30,17,13,-22.488807015661237,56.666666666666664,-0.7496269005220413,22.488807015661244,-6.324260984259101,-0.9999999999999997,0,0.0,1,-499.7831452435032,-4.189610804646286,-3
0.7,0.03,0.7,3,30,17,13,-22.488807015661237,56.666666666666664,-0.7496269005220413,22.488807015661244,-6.324260984259101,-0.9999999999999997,0,0.0,1,-499.24063574958706,-4.189610804646286,-3
0.7,0.03,0.72,3,30,17,13,-22.488807015661237,56.666666666666664,-0.7496269005220413,22.488807015661244,-6.324260984259101,-0.9999999999999997,0,0.0,1,-499.24063574958706,-4.189610804646286,-3
0.7,0.03,0.74,3,30,17,13,-22.488807015661237,56.666666666666664,-0.7496269005220413,22.488807015661244,-6.324260984259101,-0.9999999999999997,0,0.0,1,-499.24063574958706,-4.189610804646286,-3
0.72,0.025,0.72,3,30,17,13,-22.488807015661237,56.666666666666664,-0.7496269005220413,22.488807015661244,-6.324260984259101,-0.9999999999999997,0,0.0,1,-499.7831452435032,-4.189610804646286,-3
0.72,0.025,0.74,3,30,17,13,-22.488807015661237,56.666666666666664,-0.7496269005220413,22.488807015661244,-6.324260984259101,-0.9999999999999997,0,0.0,1,-499.7831452435032,-4.189610804646286,-3
0.72,0.03,0.72,3,30,17,13,-22.488807015661237,56.666666666666664,-0.7496269005220413,22.488807015661244,-6.324260984259101,-0.9999999999999997,0,0.0,1,-499.24063574958706,-4.189610804646286,-3
0.72,0.03,0.74,3,30,17,13,-22.488807015661237,56.666666666666664,-0.7496269005220413,22.488807015661244,-6.324260984259101,-0.9999999999999997,0,0.0,1,-499.24063574958706,-4.189610804646286,-3
0.74,0.025,0.74,3,30,17,13,-22.488807015661237,56.666666666666664,-0.7496269005220413,22.488807015661244,-6.324260984259101,-0.9999999999999997,0,0.0,1,-499.7831452435032,-4.189610804646286,-3
0.74,0.03,0.74,3,30,17,13,-22.488807015661237,56.666666666666664,-0.7496269005220413,22.488807015661244,-6.324260984259101,-0.9999999999999997,0,0.0,1,-499.24063574958706,-4.189610804646286,-3
0.7,0.02,0.7,3,30,17,13,-22.605357132211353,56.666666666666664,-0.7535119044070451,22.60535713221136,-6.666022308446016,-0.9999999999999997,0,0.0,1,-515.7091374099045,-4.306160921196401,-3
0.7,0.02,0.72,3,30,17,13,-22.605357132211353,56.666666666666664,-0.7535119044070451,22.60535713221136,-6.666022308446016,-0.9999999999999997,0,0.0,1,-515.7091374099045,-4.306160921196401,-3
0.7,0.02,0.74,3,30,17,13,-22.605357132211353,56.666666666666664,-0.7535119044070451,22.60535713221136,-6.666022308446016,-0.9999999999999997,0,0.0,1,-515.7091374099045,-4.306160921196401,-3
0.72,0.02,0.72,3,30,17,13,-22.605357132211353,56.666666666666664,-0.7535119044070451,22.60535713221136,-6.666022308446016,-0.9999999999999997,0,0.0,1,-515.7091374099045,-4.306160921196401,-3
0.72,0.02,0.74,3,30,17,13,-22.605357132211353,56.666666666666664,-0.7535119044070451,22.60535713221136,-6.666022308446016,-0.9999999999999997,0,0.0,1,-515.7091374099045,-4.306160921196401,-3
0.74,0.02,0.74,3,30,17,13,-22.605357132211353,56.666666666666664,-0.7535119044070451,22.60535713221136,-6.666022308446016,-0.9999999999999997,0,0.0,1,-515.7091374099045,-4.306160921196401,-3
0.7,0.025,0.66,3,30,17,13,-23.323053757836366,56.666666666666664,-0.7774351252612122,23.32305375783638,-6.558866320109478,-0.9999999999999994,7,7.8571428571428585,1,-481.600807547099,-5.023857546821414,-3
0.7,0.025,0.68,3,30,17,13,-23.323053757836366,56.666666666666664,-0.7774351252612122,23.32305375783638,-6.558866320109478,-0.9999999999999994,7,7.8571428571428585,1,-481.600807547099,-5.023857546821414,-3
0.7,0.03,0.66,3,30,17,13,-23.323053757836366,56.666666666666664,-0.7774351252612122,23.32305375783638,-6.558866320109478,-0.9999999999999994,7,7.8571428571428585,1,-481.1806394798721,-5.023857546821414,-3
0.7,0.03,0.68,3,30,17,13,-23.323053757836366,56.666666666666664,-0.7774351252612122,23.32305375783638,-6.558866320109478,-0.9999999999999994,7,7.8571428571428585,1,-481.1806394798721,-5.023857546821414,-3
0.7,0.02,0.66,3,30,17,13,-23.439603874386485,56.666666666666664,-0.7813201291462162,23.439603874386496,-6.912030693164861,-0.9999999999999996,7,7.8571428571428585,1,-498.67791628661183,-5.140407663371533,-3
0.7,0.02,0.68,3,30,17,13,-23.439603874386485,56.666666666666664,-0.7813201291462162,23.439603874386496,-6.912030693164861,-0.9999999999999996,7,7.8571428571428585,1,-498.67791628661183,-5.140407663371533,-3
0.7,0.015,0.7,3,29,16,13,-24.745169578929172,55.172413793103445,-0.8532817096182473,24.74516957892918,-389.2585318136284,-0.9999999999999997,0,0.0,1,-519.6651941408974,-6.44597336791422,-4
0.7,0.015,0.72,3,29,16,13,-24.745169578929172,55.172413793103445,-0.8532817096182473,24.74516957892918,-389.2585318136284,-0.9999999999999997,0,0.0,1,-519.6651941408974,-6.44597336791422,-4
0.7,0.015,0.74,3,29,16,13,-24.745169578929172,55.172413793103445,-0.8532817096182473,24.74516957892918,-389.2585318136284,-0.9999999999999997,0,0.0,1,-519.6651941408974,-6.44597336791422,-4
0.72,0.015,0.72,3,29,16,13,-24.745169578929172,55.172413793103445,-0.8532817096182473,24.74516957892918,-389.2585318136284,-0.9999999999999997,0,0.0,1,-519.6651941408974,-6.44597336791422,-4
0.72,0.015,0.74,3,29,16,13,-24.745169578929172,55.172413793103445,-0.8532817096182473,24.74516957892918,-389.2585318136284,-0.9999999999999997,0,0.0,1,-519.6651941408974,-6.44597336791422,-4
0.74,0.015,0.74,3,29,16,13,-24.745169578929172,55.172413793103445,-0.8532817096182473,24.74516957892918,-389.2585318136284,-0.9999999999999997,0,0.0,1,-519.6651941408974,-6.44597336791422,-4
0.7,0.015,0.66,3,29,16,13,-25.162292950016738,55.172413793103445,-0.8676652741385082,25.16229295001675,-47.80692807212074,-0.9999999999999996,4,1.4285714285714297,1,-499.6307613954672,-6.8630967390017865,-4
0.7,0.015,0.68,3,29,16,13,-25.162292950016738,55.172413793103445,-0.8676652741385082,25.16229295001675,-47.80692807212074,-0.9999999999999996,4,1.4285714285714297,1,-499.6307613954672,-6.8630967390017865,-4
0.68,0.025,0.66,3,28,15,13,-26.439051144933504,53.57142857142857,-0.944251826604768,26.439051144933508,-6.573979245341878,-0.9999999999999999,0,0.0,1,-507.44275332510597,-8.139854933918553,-5
0.68,0.025,0.68,3,28,15,13,-26.439051144933504,53.57142857142857,-0.944251826604768,26.439051144933508,-6.573979245341878,-0.9999999999999999,0,0.0,1,-507.44275332510597,-8.139854933918553,-5
0.68,0.025,0.7,3,28,15,13,-26.439051144933504,53.57142857142857,-0.944251826604768,26.439051144933508,-6.573979245341878,-0.9999999999999999,0,0.0,1,-507.44275332510597,-8.139854933918553,-5
0.68,0.025,0.72,3,28,15,13,-26.439051144933504,53.57142857142857,-0.944251826604768,26.439051144933508,-6.573979245341878,-0.9999999999999999,0,0.0,1,-507.44275332510597,-8.139854933918553,-5
0.68,0.025,0.74,3,28,15,13,-26.439051144933504,53.57142857142857,-0.944251826604768,26.439051144933508,-6.573979245341878,-0.9999999999999999,0,0.0,1,-507.44275332510597,-8.139854933918553,-5
0.68,0.03,0.66,3,28,15,13,-26.439051144933504,53.57142857142857,-0.944251826604768,26.439051144933508,-6.573979245341878,-0.9999999999999999,0,0.0,1,-507.44275332510597,-8.139854933918553,-5
0.68,0.03,0.68,3,28,15,13,-26.439051144933504,53.57142857142857,-0.944251826604768,26.439051144933508,-6.573979245341878,-0.9999999999999999,0,0.0,1,-507.44275332510597,-8.139854933918553,-5
0.68,0.03,0.7,3,28,15,13,-26.439051144933504,53.57142857142857,-0.944251826604768,26.439051144933508,-6.573979245341878,-0.9999999999999999,0,0.0,1,-507.44275332510597,-8.139854933918553,-5
0.68,0.03,0.72,3,28,15,13,-26.439051144933504,53.57142857142857,-0.944251826604768,26.439051144933508,-6.573979245341878,-0.9999999999999999,0,0.0,1,-507.44275332510597,-8.139854933918553,-5
0.68,0.03,0.74,3,28,15,13,-26.439051144933504,53.57142857142857,-0.944251826604768,26.439051144933508,-6.573979245341878,-0.9999999999999999,0,0.0,1,-507.44275332510597,-8.139854933918553,-5
0.68,0.015,0.66,3,28,15,13,-26.55560126148362,53.57142857142857,-0.9484143307672721,26.555601261483623,-6.8851367678430915,-0.9999999999999999,0,0.0,1,-535.7993966817493,-8.256405050468668,-5
0.68,0.015,0.68,3,28,15,13,-26.55560126148362,53.57142857142857,-0.9484143307672721,26.555601261483623,-6.8851367678430915,-0.9999999999999999,0,0.0,1,-535.7993966817493,-8.256405050468668,-5
0.68,0.015,0.7,3,28,15,13,-26.55560126148362,53.57142857142857,-0.9484143307672721,26.555601261483623,-6.8851367678430915,-0.9999999999999999,0,0.0,1,-535.7993966817493,-8.256405050468668,-5
0.68,0.015,0.72,3,28,15,13,-26.55560126148362,53.57142857142857,-0.9484143307672721,26.555601261483623,-6.8851367678430915,-0.9999999999999999,0,0.0,1,-535.7993966817493,-8.256405050468668,-5
0.68,0.015,0.74,3,28,15,13,-26.55560126148362,53.57142857142857,-0.9484143307672721,26.555601261483623,-6.8851367678430915,-0.9999999999999999,0,0.0,1,-535.7993966817493,-8.256405050468668,-5
0.68,0.02,0.66,3,28,15,13,-26.55560126148362,53.57142857142857,-0.9484143307672721,26.555601261483623,-6.8851367678430915,-0.9999999999999999,0,0.0,1,-535.7993966817493,-8.256405050468668,-5
0.68,0.02,0.68,3,28,15,13,-26.55560126148362,53.57142857142857,-0.9484143307672721,26.555601261483623,-6.8851367678430915,-0.9999999999999999,0,0.0,1,-535.7993966817493,-8.256405050468668,-5
0.68,0.02,0.7,3,28,15,13,-26.55560126148362,53.57142857142857,-0.9484143307672721,26.555601261483623,-6.8851367678430915,-0.9999999999999999,0,0.0,1,-535.7993966817493,-8.256405050468668,-5
0.68,0.02,0.72,3,28,15,13,-26.55560126148362,53.57142857142857,-0.9484143307672721,26.555601261483623,-6.8851367678430915,-0.9999999999999999,0,0.0,1,-535.7993966817493,-8.256405050468668,-5
0.68,0.02,0.74,3,28,15,13,-26.55560126148362,53.57142857142857,-0.9484143307672721,26.555601261483623,-6.8851367678430915,-0.9999999999999999,0,0.0,1,-535.7993966817493,-8.256405050468668,-5
